Batsman_Name_clean,total_runs,avg_runs,total_4s,total_6s,total_wickets,total_boundaries,avg_pitchLine,avg_pitchLength,balls_faced,strike_rate,boundary_rate,dot_ball_pct,boundary_ball_ratio,avg_runs_death,avg_runs_middle,avg_runs_powerplay,dismissal_ratio,run_std,consistency_index,avg_vs_left-arm_fast,avg_vs_left-arm_fast-medium,avg_vs_left-arm_medium,"avg_vs_left-arm_medium,slow_left-arm_orthodox",avg_vs_left-arm_medium-fast,avg_vs_left-arm_wrist-spin,avg_vs_legbreak,avg_vs_legbreak_googly,avg_vs_right-arm_fast,avg_vs_right-arm_fast-medium,"avg_vs_right-arm_fast-medium,legbreak","avg_vs_right-arm_fast-medium,legbreak_googly",avg_vs_right-arm_medium,"avg_vs_right-arm_medium,legbreak","avg_vs_right-arm_medium,right-arm_offbreak",avg_vs_right-arm_medium-fast,"avg_vs_right-arm_medium-fast,right-arm_offbreak",avg_vs_right-arm_offbreak,"avg_vs_right-arm_offbreak,legbreak","avg_vs_right-arm_offbreak,legbreak_googly",avg_vs_slow_left-arm_orthodox,avg_runs_day,avg_runs_daynight,avg_runs_night
liam plunkett,5,1.25,0,0,1,0,1.75,1.0,4,125.0,0.0,,0.0,1.25,0.0,0.0,0.25,0.9574271077563381,1.3055810560327943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
litton das,263,1.0778688524590163,20,6,14,26,1.5532786885245902,2.348360655737705,244,107.78688524590163,0.10655737704918032,,0.10655737704918032,0.0,0.7901234567901234,1.2208588957055215,0.05737704918032787,1.357073363682592,0.7942592398061987,1.3333333333333333,1.25,0.8333333333333334,0.0,1.1724137931034482,0.7142857142857143,0.3333333333333333,1.0,1.098360655737705,0.875,0.0,0.0,1.75,0.0,0.0,1.0625,0.0,1.2413793103448276,0.0,0.0,0.9310344827586207,0.9508196721311475,1.0476190476190477,1.2875
lockie ferguson,3,0.5,0,0,1,0,1.3333333333333333,2.6666666666666665,6,50.0,0.0,,0.0,0.0,0.5,0.0,0.16666666666666666,0.8366600265340756,0.5976135903823362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
logan van beek,59,0.9076923076923077,3,0,5,3,1.676923076923077,2.1384615384615384,65,90.76923076923077,0.046153846153846156,,0.046153846153846156,1.0208333333333333,0.5882352941176471,0.0,0.07692307692307693,0.930777177334164,0.9751972379627803,1.0,0.6666666666666666,0.0,0.0,1.75,0.0,0.0,0.0,0.8421052631578947,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.2857142857142858,0.0,1.0,0.0,1.0,0.7272727272727273,1.0,0.7647058823529411,0.7777777777777778
lorcan tucker,214,1.1263157894736842,16,4,6,20,1.568421052631579,2.036842105263158,190,112.63157894736841,0.10526315789473684,,0.10526315789473684,2.0,1.0,1.126984126984127,0.031578947368421054,1.3392101064706696,0.8410293075017534,1.9444444444444444,1.6363636363636365,0.0,0.0,1.6153846153846154,0.0,0.8888888888888888,0.9,0.9615384615384616,0.9310344827586207,0.0,0.0,1.0,0.0,0.0,1.05,0.0,0.5,1.0,0.0,1.037037037037037,0.7380952380952381,1.1573033707865168,1.3559322033898304
luke jongwe,57,1.3571428571428572,6,1,3,7,1.6428571428571428,2.4523809523809526,42,135.71428571428572,0.16666666666666666,,0.16666666666666666,1.8636363636363635,0.8,0.0,0.07142857142857142,1.527335134553127,0.8885685517680327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7826086956521738,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9090909090909091,0.75,0.0,1.5
luke ronchi,49,1.53125,3,2,4,5,1.9375,1.9375,32,153.125,0.15625,,0.15625,1.53125,0.0,0.0,0.125,1.6061248696082735,0.9533810699241553,2.6666666666666665,1.0,0.0,0.0,2.8,0.0,0.0,1.0,0.6666666666666666,0.8,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.7
lungi ngidi,4,4.0,1,0,0,1,2.0,2.0,1,400.0,1.0,,1.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
mahedi hasan,53,1.1521739130434783,5,2,3,7,1.565217391304348,2.130434782608696,46,115.21739130434783,0.15217391304347827,,0.15217391304347827,1.5555555555555556,0.7333333333333333,0.0,0.06521739130434782,1.6050945462543504,0.717822634130529,1.25,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.3076923076923077,0.0,0.0,0.0,0.0,1.4,1.0789473684210527,0.0,1.5
maheesh theekshana,29,0.725,2,1,4,3,1.7,2.5,40,72.5,0.075,,0.075,0.8285714285714286,0.0,0.0,0.1,1.3006408676751116,0.5574170861468057,0.0,1.1428571428571428,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,1.0,0.0,0.0,0.0,0.75,1.0,0.3333333333333333
mahmudullah,294,1.1666666666666667,22,9,13,31,1.6746031746031746,2.246031746031746,252,116.66666666666667,0.12301587301587301,,0.12301587301587301,1.5233644859813085,0.8880597014925373,1.0909090909090908,0.051587301587301584,1.4517471271249474,0.80362884226835,1.2727272727272727,2.0,2.0,0.0,1.1428571428571428,0.0,0.8695652173913043,0.6,1.0952380952380953,1.119047619047619,0.0,0.0,1.4,0.0,0.0,1.4375,0.0,1.3571428571428572,0.6666666666666666,0.0,1.04,1.1428571428571428,0.8636363636363636,1.268041237113402
malan kruger,4,0.4444444444444444,0,0,1,0,1.8888888888888888,2.4444444444444446,9,44.44444444444444,0.0,,0.0,1.0,0.6,0.0,0.1111111111111111,0.7264831572567788,0.6117744482173941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,1.0
malcolm waller,48,0.9056603773584906,2,0,3,2,2.2264150943396226,1.679245283018868,53,90.56603773584906,0.03773584905660377,,0.03773584905660377,0.8333333333333334,0.9148936170212766,0.0,0.05660377358490566,0.9660417044548382,0.9374951781966794,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.0,1.0,0.0,0.0,1.0625,0.0,0.9056603773584906,0.0
marco jansen,8,0.8,0,0,1,0,1.9,2.6,10,80.0,0.0,,0.0,0.8,0.0,0.0,0.1,0.7888106377466155,1.014183819961564,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
marcus stoinis,316,1.6373056994818653,18,20,5,38,1.6476683937823835,1.694300518134715,193,163.73056994818654,0.19689119170984457,,0.19689119170984457,1.8735632183908046,1.530612244897959,0.375,0.025906735751295335,1.863312740685997,0.878706394812006,1.0,0.0,0.0,0.0,2.2857142857142856,0.3333333333333333,1.9583333333333333,1.6666666666666667,1.7307692307692308,1.4705882352941178,0.0,0.0,2.857142857142857,0.0,0.0,2.0,0.0,2.5833333333333335,2.25,0.625,0.6296296296296297,1.7317073170731707,0.0,1.611842105263158
mark adair,75,1.1538461538461537,4,2,8,6,1.6307692307692307,2.0307692307692307,65,115.38461538461537,0.09230769230769231,,0.09230769230769231,1.3714285714285714,0.9,0.0,0.12307692307692308,1.3832792698734189,0.8341376501753617,1.0,1.3333333333333333,0.0,0.0,2.0833333333333335,0.0,0.5,0.8333333333333334,1.25,1.1428571428571428,0.0,0.0,0.9166666666666666,0.0,0.0,0.6,0.0,1.0,0.6666666666666666,0.0,1.2,1.2972972972972974,0.8,1.0
mark chapman,72,0.9473684210526315,3,2,4,5,1.5789473684210527,2.1973684210526314,76,94.73684210526315,0.06578947368421052,,0.06578947368421052,1.2222222222222223,0.9523809523809523,0.25,0.05263157894736842,1.2425214883947913,0.7624557542427519,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.6666666666666666,0.75,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.7857142857142857,1.0,0.0,1.096774193548387,0.0,1.1111111111111112,0.896551724137931
mark watt,53,1.0816326530612246,5,0,5,5,1.836734693877551,2.020408163265306,49,108.16326530612245,0.10204081632653061,,0.10204081632653061,1.096774193548387,1.0555555555555556,0.0,0.10204081632653061,1.1873769180753984,0.9109422001163922,0.0,1.75,0.0,0.0,0.5,0.0,0.0,0.5,0.5714285714285714,1.8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.1538461538461537,0.0,0.0,1.3333333333333333,0.0,1.8,1.0232558139534884
mark wood,1,1.0,0,0,0,0,2.0,2.0,1,100.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
marlon samuels,188,1.1393939393939394,26,2,5,28,1.709090909090909,2.1636363636363636,165,113.93939393939394,0.1696969696969697,,0.1696969696969697,1.4074074074074074,0.9868421052631579,1.2096774193548387,0.030303030303030304,1.4646108685601473,0.7779494102516539,0.0,1.15,0.0,0.0,0.0,0.0,0.5,0.9,1.4482758620689655,1.6122448979591837,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,1.6666666666666667,0.0,0.47058823529411764,0.0,1.0,1.14375
martin guptill,360,1.338289962825279,36,16,11,52,1.6245353159851301,2.308550185873606,269,133.8289962825279,0.19330855018587362,,0.19330855018587362,2.1538461538461537,1.2345679012345678,1.3257142857142856,0.040892193308550186,1.7536907917930618,0.763127231984672,1.0416666666666667,1.263157894736842,0.0,0.0,1.0,0.0,1.5833333333333333,1.3,1.2222222222222223,1.0,0.0,0.0,1.0,0.0,0.0,1.894736842105263,0.0,1.2272727272727273,0.0,0.0,1.5135135135135136,1.4313725490196079,1.4444444444444444,1.25
mashrafe mortaza,35,1.5217391304347827,2,3,3,5,2.0869565217391304,2.1739130434782608,23,152.17391304347828,0.21739130434782608,,0.21739130434782608,1.8461538461538463,1.1,0.0,0.13043478260869565,2.0860917180523204,0.7294685980475277,1.8333333333333333,2.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.6,0.0,0.0,0.5,0.0,0.0,1.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,1.5,1.6
matheesha pathirana,0,0.0,0,0,1,0,1.4,2.6,5,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matt henry,13,0.7222222222222222,0,1,1,1,1.6666666666666667,1.9444444444444444,18,72.22222222222221,0.05555555555555555,,0.05555555555555555,0.0,0.8125,0.0,0.05555555555555555,1.4061024795535124,0.5136337636057577,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7222222222222222
matt machan,65,1.5853658536585367,3,2,1,5,1.6341463414634145,1.8048780487804879,41,158.53658536585365,0.12195121951219512,,0.12195121951219512,1.4666666666666666,1.7,1.5,0.024390243902439025,1.6275074463131893,0.9741060682357019,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.5,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1666666666666667,0.0,0.0,1.8181818181818181,0.0,1.5,1.6
matthew cross,216,0.9515418502202643,15,6,11,21,1.6123348017621146,2.039647577092511,227,95.15418502202643,0.09251101321585903,,0.09251101321585903,0.7142857142857143,0.9316239316239316,0.9902912621359223,0.048458149779735685,1.3211468609159487,0.7202387244986815,1.8461538461538463,0.625,0.5555555555555556,1.0,0.36363636363636365,0.0,1.0344827586206897,0.4,1.105263157894737,1.16,1.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,1.2857142857142858,0.0,0.875,1.0851063829787233,1.1917808219178083,1.1481481481481481,0.7716535433070866
matthew wade,99,1.375,11,2,3,13,1.7361111111111112,2.0833333333333335,72,137.5,0.18055555555555555,,0.18055555555555555,1.6744186046511629,0.9310344827586207,0.0,0.041666666666666664,1.523871089886395,0.9023067021999902,1.7,0.6666666666666666,0.0,0.0,0.0,1.0,1.1666666666666667,1.3333333333333333,1.5333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,1.4615384615384615,0.0,0.0,0.5714285714285714,0.0,1.0,1.565217391304348,0.0,1.2857142857142858
max o'dowd,443,1.132992327365729,41,9,14,50,1.680306905370844,2.0920716112531967,391,113.29923273657289,0.1278772378516624,,0.1278772378516624,1.3829787234042554,1.1818181818181819,1.0223463687150838,0.03580562659846547,1.434988071939152,0.7895477042446575,1.0,1.32,0.0,0.0,1.2,0.0,1.28125,0.0,0.8958333333333334,1.1666666666666667,0.0,0.0,1.2692307692307692,0.5,0.6666666666666666,0.8571428571428571,0.0,1.119047619047619,1.0,1.1818181818181819,1.3191489361702127,1.0979591836734695,1.1578947368421053,1.3125
max sorensen,9,1.2857142857142858,0,0,1,0,1.7142857142857142,2.0,7,128.57142857142858,0.0,,0.0,0.0,0.0,1.2857142857142858,0.14285714285714285,0.7559289460184545,1.7008378785444989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.2857142857142858,0.0
mehidy hasan miraz,12,0.8571428571428571,0,0,1,0,1.4285714285714286,2.357142857142857,14,85.71428571428571,0.0,,0.0,0.0,0.9230769230769231,0.0,0.07142857142857142,0.6629935441317959,1.292835461059943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.8571428571428571,0.0
mehran khan,56,1.2444444444444445,4,2,6,6,1.9555555555555555,2.2,45,124.44444444444444,0.13333333333333333,,0.13333333333333333,1.3448275862068966,1.0625,0.0,0.13333333333333333,1.494772034239146,0.8325307026145805,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,1.7619047619047619,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.8333333333333334,0.0,0.0,0.5,1.1666666666666667,0.0,1.2727272727272727
michael bracewell,0,0.0,0,0,1,0,1.0,2.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
michael jones,201,1.4154929577464788,18,9,5,27,1.5845070422535212,2.0492957746478875,142,141.54929577464787,0.19014084507042253,,0.19014084507042253,2.6666666666666665,1.3409090909090908,1.2790697674418605,0.035211267605633804,1.7554088964019396,0.8063603609890841,1.2,1.2173913043478262,2.6666666666666665,0.0,0.4444444444444444,0.0,2.6,2.1,1.0,1.5714285714285714,0.0,0.0,1.5,0.0,0.0,0.8333333333333334,0.0,0.7142857142857143,0.0,1.1428571428571428,1.75,1.4126984126984128,1.4594594594594594,0.8
michael leask,218,1.5034482758620689,16,11,11,27,1.6827586206896552,2.213793103448276,145,150.3448275862069,0.18620689655172415,,0.18620689655172415,1.8059701492537314,1.421875,0.42857142857142855,0.07586206896551724,1.752474987660446,0.857899501304535,1.7142857142857142,1.1818181818181819,2.25,3.0,1.5,0.0,1.625,1.4,2.0833333333333335,1.2903225806451613,0.0,0.0,0.0,0.0,0.0,1.608695652173913,0.0,1.6363636363636365,0.0,0.0,0.6666666666666666,2.116279069767442,1.0303030303030303,1.3478260869565217
michael levitt,20,0.8695652173913043,2,1,3,3,1.5217391304347827,2.5217391304347827,23,86.95652173913044,0.13043478260869565,,0.13043478260869565,0.0,0.0,0.8695652173913043,0.13043478260869565,1.604095548788871,0.5420903237076632,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8695652173913043,0.0,0.0
michael van lingen,127,1.040983606557377,13,2,10,15,1.3852459016393444,2.4344262295081966,122,104.0983606557377,0.12295081967213115,,0.12295081967213115,0.0,1.1428571428571428,1.0347826086956522,0.08196721311475409,1.451118354603744,0.7173659446101438,4.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,0.8888888888888888,0.0,0.0,1.25,0.0,0.0,0.7931034482758621,0.0,1.32,0.0,0.0,1.2857142857142858,1.121212121212121,0.9615384615384616,1.0317460317460319
milinda siriwardana,24,1.1428571428571428,2,1,3,3,1.5238095238095237,1.9047619047619047,21,114.28571428571428,0.14285714285714285,,0.14285714285714285,0.0,1.25,1.0,0.14285714285714285,1.6212869667555552,0.7049069420679008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.1428571428571428
milton shumba,74,0.891566265060241,5,0,6,5,1.3734939759036144,2.433734939759036,83,89.1566265060241,0.060240963855421686,,0.060240963855421686,0.9333333333333333,0.8809523809523809,0.8846153846153846,0.07228915662650602,1.082139346700481,0.8238915292075439,1.0,0.6,0.0,0.0,0.0,0.0,0.5,0.0,0.9230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.8333333333333334,0.0,1.5,0.8181818181818182,0.6666666666666666,0.0,0.9538461538461539
mitchell marsh,405,1.35,33,19,11,52,1.6466666666666667,2.2066666666666666,300,135.0,0.17333333333333334,,0.17333333333333334,1.1724137931034482,1.471698113207547,1.2232142857142858,0.03666666666666667,1.7001377083709281,0.7940528577774512,0.6666666666666666,0.8571428571428571,0.0,0.0,1.0,0.3333333333333333,1.457142857142857,1.0555555555555556,1.7727272727272727,1.25,0.0,0.0,1.6538461538461537,0.0,0.0,1.3396226415094339,0.0,0.875,0.5,1.2,1.4464285714285714,1.4578313253012047,1.0869565217391304,1.3350515463917525
mitchell mcclenaghan,7,2.3333333333333335,0,1,1,1,2.3333333333333335,0.6666666666666666,3,233.33333333333334,0.3333333333333333,,0.3333333333333333,2.3333333333333335,0.0,0.0,0.3333333333333333,3.214550253664318,0.7258659605049164,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5
mitchell santner,107,1.3896103896103895,4,5,6,9,1.3636363636363635,2.6363636363636362,77,138.96103896103895,0.11688311688311688,,0.11688311688311688,1.5272727272727273,1.0454545454545454,0.0,0.07792207792207792,1.5740982728286739,0.8827971739757203,1.0,0.75,0.0,0.0,0.8571428571428571,0.0,0.0,0.5,1.3571428571428572,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.8333333333333334,0.0,0.0,1.625,0.8,1.0,1.4558823529411764
mitchell starc,18,1.3846153846153846,1,1,2,2,1.8461538461538463,2.4615384615384617,13,138.46153846153845,0.15384615384615385,,0.15384615384615385,1.6666666666666667,0.75,0.0,0.15384615384615385,1.7577666482623877,0.7877124066904538,2.6,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3846153846153846
moeen ali,250,1.3227513227513228,17,10,8,27,1.5238095238095237,1.9682539682539681,189,132.27513227513228,0.14285714285714285,,0.14285714285714285,1.5211267605633803,1.205607476635514,1.1818181818181819,0.042328042328042326,1.5732338447871885,0.8407844049057097,0.0,1.3636363636363635,0.0,0.0,0.0,1.1666666666666667,0.9354838709677419,1.4444444444444444,1.0,1.5,0.0,0.0,1.6666666666666667,0.0,0.0,1.1111111111111112,0.0,1.6129032258064515,0.0,0.0,1.8125,1.625,1.489795918367347,1.217741935483871
mohammad hafeez,144,1.4845360824742269,14,4,4,18,1.7731958762886597,1.8556701030927836,97,148.4536082474227,0.18556701030927836,,0.18556701030927836,1.64,1.4166666666666667,1.5,0.041237113402061855,1.5950013196301727,0.9307422717845582,2.0,2.5,0.0,0.0,1.3333333333333333,0.0,0.6363636363636364,0.6666666666666666,1.2,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0526315789473686,0.0,1.1428571428571428,0.0,0.0,1.5454545454545454,0.0,1.4523809523809523,1.509090909090909
mohammad haris,90,1.3846153846153846,5,5,4,10,1.5384615384615385,2.2153846153846155,65,138.46153846153845,0.15384615384615385,,0.15384615384615385,1.4736842105263157,1.3448275862068966,1.3529411764705883,0.06153846153846154,1.7202135377285623,0.8049085473046195,0.0,1.3,0.0,0.0,0.625,0.0,0.4,0.0,2.8461538461538463,1.5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,1.8333333333333333,0.0,1.2127659574468086
mohammad mithun,40,0.851063829787234,2,1,5,3,1.553191489361702,2.5319148936170213,47,85.1063829787234,0.06382978723404255,,0.06382978723404255,0.5,1.3636363636363635,0.71875,0.10638297872340426,1.1791434511737253,0.7217638423690004,0.5,0.4,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.75,0.8,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.1428571428571428,0.0,0.6666666666666666,1.0
mohammad nabi,293,1.2157676348547717,23,5,12,28,1.7385892116182573,2.3651452282157677,241,121.57676348547717,0.11618257261410789,,0.11618257261410789,1.5242718446601942,0.9855072463768116,0.0,0.04979253112033195,1.3490429987395263,0.9012068071839905,1.2142857142857142,1.0,0.0,0.0,2.5,0.0,0.8823529411764706,0.6666666666666666,1.0512820512820513,1.2857142857142858,0.0,0.8571428571428571,1.24,1.0,0.0,1.26,0.0,1.3157894736842106,1.75,0.0,1.4,1.326086956521739,1.4179104477611941,1.0703125
mohammad nadeem,46,1.0454545454545454,1,3,2,4,1.7727272727272727,1.9545454545454546,44,104.54545454545455,0.09090909090909091,,0.09090909090909091,1.0666666666666667,1.0384615384615385,1.0,0.045454545454545456,1.554506508914623,0.6725310360092729,0.0,1.5,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.6666666666666666,0.0,0.0,1.0714285714285714,0.0,0.0,1.0454545454545454
mohammad naim,163,1.1560283687943262,13,4,6,17,1.2907801418439717,2.673758865248227,141,115.60283687943263,0.12056737588652482,,0.12056737588652482,1.75,1.4074074074074074,0.9240506329113924,0.0425531914893617,1.4156456777399309,0.8166079763913385,0.5,0.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,1.2727272727272727,1.0,0.0,0.0,1.1578947368421053,0.0,0.0,1.2592592592592593,0.0,1.125,0.0,0.8,1.6666666666666667,1.0786516853932584,0.0,1.2884615384615385
mohammad nawaz,80,1.1764705882352942,7,2,5,9,1.3088235294117647,2.1029411764705883,68,117.64705882352942,0.1323529411764706,,0.1323529411764706,1.3076923076923077,1.0952380952380953,0.0,0.07352941176470588,1.5350742747413828,0.7663927675686761,0.0,1.8571428571428572,0.0,0.0,0.6,1.4,0.0,0.0,0.8461538461538461,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666,1.0,0.0,0.7142857142857143,0.9230769230769231,0.0,1.2363636363636363
mohammad rizwan,569,1.1518218623481782,40,18,13,58,1.5668016194331984,2.220647773279352,494,115.18218623481782,0.11740890688259109,,0.11740890688259109,2.1136363636363638,1.1505376344086022,0.9924242424242424,0.02631578947368421,1.4632851979831847,0.7871473563652204,0.95,1.105263157894737,0.0,0.0,1.4324324324324325,0.0,1.3333333333333333,1.4782608695652173,1.2027027027027026,1.164179104477612,0.0,0.0,0.9666666666666667,1.8,0.0,1.1153846153846154,0.0,1.0,0.0,0.0,1.0,0.9202898550724637,1.1842105263157894,1.248427672955975
mohammad saifuddin,25,2.7777777777777777,2,2,1,4,2.0,1.0,9,277.77777777777777,0.4444444444444444,,0.4444444444444444,2.7777777777777777,0.0,0.0,0.1111111111111111,2.5385910352879693,1.0942198427967083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,1.6666666666666667
mohammad sami,5,2.5,1,0,0,1,1.5,1.0,2,250.0,0.5,,0.5,2.5,0.0,0.0,0.0,2.1213203435596424,1.1785107464222855,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
mohammad shahzad,305,1.3034188034188035,29,15,11,44,1.7393162393162394,2.200854700854701,234,130.34188034188034,0.18803418803418803,,0.18803418803418803,0.0,1.4285714285714286,1.2573099415204678,0.04700854700854701,1.771807429248504,0.7356431891294458,0.8888888888888888,1.0,0.0,0.0,0.8,0.0,0.375,0.0,1.3888888888888888,1.813953488372093,0.0,0.0,1.0,1.0,0.0,1.1346153846153846,0.0,2.0,0.0,0.0,1.3137254901960784,1.1395348837209303,1.6666666666666667,1.1557377049180328
mohammad wasim,17,0.7391304347826086,2,0,2,2,1.608695652173913,3.391304347826087,23,73.91304347826086,0.08695652173913043,,0.08695652173913043,0.7391304347826086,0.0,0.0,0.08695652173913043,1.2510864843424485,0.5907903676065338,0.0,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,0.0,1.6666666666666667,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7391304347826086
mohammed shami,0,0.0,0,0,1,0,1.0,3.0,2,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mohammed siraj,7,1.4,0,0,1,0,1.4,3.0,5,140.0,0.0,,0.0,1.4,0.0,0.0,0.2,0.8944271909999159,1.5652458342518092,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
monank patel,70,1.206896551724138,9,1,2,10,1.5,1.7241379310344827,58,120.6896551724138,0.1724137931034483,,0.1724137931034483,0.0,1.2307692307692308,1.1875,0.034482758620689655,1.5304926473187226,0.7885668482443585,1.5833333333333333,1.25,0.0,0.0,2.5,0.0,1.1666666666666667,0.0,0.7272727272727273,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.5,1.2926829268292683,0.0,1.0
