,Unnamed: 0,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role,isBoundary,isGoodBall,isDeathOver,line_x_length
6422,6666,2,9.6,4,1,0,0,0,0,0,0,0,0,55,3,0,0,17,346,0,1,5,238,1,4,3,0,1,0,4
6423,6667,2,10.1,1,2,0,0,0,0,0,0,0,1,55,3,4,0,17,125,2,1,7,165,1,15,0,0,1,0,2
6424,6668,2,10.2,1,2,0,0,0,0,0,0,0,1,56,3,8,0,17,346,0,1,5,165,1,15,0,0,1,0,2
6425,6669,2,10.3,1,2,0,0,0,0,0,0,0,1,57,3,4,0,17,125,2,1,7,165,1,15,0,0,1,0,2
6426,6670,2,10.4,2,2,0,0,0,0,0,0,0,0,58,3,3,0,17,346,0,1,5,165,1,15,0,0,1,0,4
6427,6671,2,10.5,1,2,0,0,0,0,0,0,0,1,58,3,8,0,17,346,0,1,5,165,1,15,0,0,1,0,2
6428,6672,2,10.6,2,2,0,0,0,0,0,0,0,1,59,3,1,0,17,125,2,1,7,165,1,15,0,0,1,0,4
6429,6673,2,11.1,1,2,0,0,0,0,0,0,0,1,60,3,4,0,17,125,2,1,7,242,1,13,2,0,1,0,2
6430,6674,2,11.2,1,2,0,0,0,0,0,0,0,1,61,3,4,0,17,346,0,1,5,242,1,13,2,0,1,0,2
6431,6675,2,11.3,1,2,0,0,0,0,0,0,0,0,62,3,3,0,17,125,2,1,7,242,1,13,2,0,1,0,2
6432,6676,2,11.4,1,2,0,0,0,0,0,0,0,1,62,3,8,0,17,125,2,1,7,242,1,13,2,0,1,0,2
6433,6677,2,11.5,1,0,1,0,0,0,0,0,0,4,63,3,8,0,17,346,0,1,5,242,1,13,2,1,0,0,0
6434,6678,2,11.6,1,2,0,0,0,0,0,0,0,0,67,3,3,0,17,346,0,1,5,242,1,13,2,0,1,0,2
6435,6679,2,12.1,1,0,0,0,0,0,0,0,0,3,67,3,4,0,17,125,2,1,7,192,1,18,3,0,0,0,0
6436,6680,2,12.2,1,2,0,0,0,0,0,1,0,1,70,3,3,0,17,346,0,1,5,192,1,18,3,0,1,0,2
6437,6681,2,12.2,1,0,0,0,0,0,0,0,0,0,71,3,3,0,17,346,0,1,5,192,1,18,3,0,1,0,0
6438,6682,2,12.3,2,2,1,0,0,0,0,0,0,4,71,3,1,0,17,346,0,1,5,192,1,18,3,1,0,0,4
6439,6683,2,12.4,1,2,0,0,0,0,0,0,0,1,75,3,4,0,17,346,0,1,5,192,1,18,3,0,1,0,2
6440,6684,2,12.5,1,0,1,0,0,0,0,0,0,4,76,3,16,0,17,125,2,1,7,192,1,18,3,1,0,0,0
6441,6685,2,12.6,2,0,0,0,1,0,0,0,0,0,80,3,8,0,17,125,2,1,7,192,1,18,3,0,1,0,0
6442,6686,2,13.1,2,2,0,0,0,0,0,0,0,1,80,4,8,0,17,87,2,0,5,165,1,15,0,0,1,0,4
6443,6687,2,13.2,1,2,0,0,0,0,0,0,0,1,81,4,4,0,17,346,0,1,5,165,1,15,0,0,1,0,2
6444,6688,2,13.3,2,0,1,0,0,0,0,0,0,4,82,4,16,0,17,87,2,0,5,165,1,15,0,1,0,0,0
6445,6689,2,1.1,2,2,0,0,0,0,0,0,0,0,6,1,3,0,17,284,5,0,9,238,1,4,3,0,1,0,4
6446,6690,2,1.2,2,4,0,0,0,0,0,0,0,0,6,1,1,0,17,284,5,0,9,238,1,4,3,0,1,0,8
6447,6691,2,1.3,1,4,0,0,0,0,0,0,0,0,6,1,3,0,17,284,5,0,9,238,1,4,3,0,1,0,4
6448,6692,2,1.4,2,2,0,0,0,0,0,0,0,1,6,1,19,0,17,284,5,0,9,238,1,4,3,0,1,0,4
6449,6693,2,1.5,0,4,0,0,0,0,0,1,0,1,7,1,6,0,17,125,2,1,7,238,1,4,3,0,1,0,0
6450,6694,2,1.5,1,2,0,0,0,0,0,0,0,0,8,1,3,0,17,125,2,1,7,238,1,4,3,0,1,0,2
6451,6695,2,1.6,1,2,0,0,0,0,1,0,0,1,8,1,4,0,17,125,2,1,7,238,1,4,3,0,1,0,2
6452,6696,2,2.1,2,0,0,0,0,0,0,0,0,1,9,1,0,0,17,125,2,1,7,254,1,8,3,0,1,0,0
6453,6697,2,2.2,1,2,0,0,0,0,0,0,0,0,10,1,3,0,17,284,5,0,9,254,1,8,3,0,1,0,2
6454,6698,2,2.3,1,0,0,0,0,0,0,0,0,2,10,1,4,0,17,284,5,0,9,254,1,8,3,0,0,0,0
6455,6699,2,2.4,2,2,0,0,0,0,0,0,0,0,12,1,0,0,17,284,5,0,9,254,1,8,3,0,1,0,4
6456,6700,2,2.5,2,2,0,0,0,0,0,0,0,0,12,1,0,0,17,284,5,0,9,254,1,8,3,0,1,0,4
6457,6701,2,2.6,1,3,1,0,0,0,0,0,0,4,12,1,11,0,17,284,5,0,9,254,1,8,3,1,0,0,3
6458,6702,2,3.1,2,4,0,0,0,0,0,0,0,0,16,1,3,0,17,125,2,1,7,238,1,4,3,0,1,0,8
6459,6703,2,3.2,1,4,0,0,0,0,0,0,0,0,16,1,3,0,17,125,2,1,7,238,1,4,3,0,1,0,4
6460,6704,2,3.3,1,2,0,0,0,0,0,0,0,0,16,1,4,0,17,125,2,1,7,238,1,4,3,0,1,0,2
6461,6705,2,3.4,1,2,1,0,0,0,0,0,0,4,16,1,4,0,17,125,2,1,7,238,1,4,3,1,0,0,2
6462,6706,2,3.5,2,4,0,0,0,0,0,0,0,0,20,1,1,0,17,125,2,1,7,238,1,4,3,0,1,0,8
6463,6707,2,3.6,2,4,0,0,0,0,0,0,0,0,20,1,3,0,17,125,2,1,7,238,1,4,3,0,1,0,8
6464,6708,2,4.1,1,0,0,0,0,0,0,0,0,0,20,1,3,0,17,284,5,0,9,165,1,15,0,0,1,0,0
6465,6709,2,4.2,1,0,1,0,0,0,0,0,0,4,20,1,0,0,17,284,5,0,9,165,1,15,0,1,0,0,0
6466,6710,2,4.3,1,2,1,0,0,0,0,0,0,4,24,1,15,0,17,284,5,0,9,165,1,15,0,1,0,0,2
6467,6711,2,4.4,2,2,0,0,0,0,0,0,0,0,28,1,0,0,17,284,5,0,9,165,1,15,0,0,1,0,4
6468,6712,2,4.5,1,2,0,0,1,0,0,0,0,0,28,1,3,0,17,284,5,0,9,165,1,15,0,0,1,0,2
6469,6713,2,4.6,1,2,0,0,0,0,0,0,0,0,28,2,4,0,17,17,2,1,6,165,1,15,0,0,1,0,2
6470,6714,2,5.1,2,4,0,0,0,0,0,0,0,0,28,2,3,0,17,125,2,1,7,254,1,8,3,0,1,0,8
6471,6715,2,5.2,2,0,0,0,0,0,0,0,0,1,28,2,0,0,17,125,2,1,7,254,1,8,3,0,1,0,0
6472,6716,2,5.3,1,0,0,0,0,0,0,0,0,0,29,2,4,0,17,17,2,1,6,254,1,8,3,0,1,0,0
6473,6717,2,5.4,2,4,0,0,0,4,0,0,0,4,29,2,3,0,17,17,2,1,6,254,1,8,3,0,0,0,8
6474,6718,2,5.5,2,2,0,0,1,0,0,0,0,0,33,2,3,0,17,17,2,1,6,254,1,8,3,0,1,0,4
6475,6719,2,5.6,2,4,0,0,0,0,0,0,0,0,33,3,3,0,17,346,0,1,5,254,1,8,3,0,1,0,8
6476,6720,2,6.1,2,2,0,0,0,0,0,0,0,0,33,3,3,0,17,125,2,1,7,238,1,4,3,0,1,0,4
6477,6721,2,6.2,2,2,0,0,0,0,0,0,0,0,33,3,3,0,17,125,2,1,7,238,1,4,3,0,1,0,4
6478,6722,2,6.3,2,2,0,0,0,0,0,0,0,1,33,3,0,0,17,125,2,1,7,238,1,4,3,0,1,0,4
6479,6723,2,6.4,2,2,0,0,0,0,0,0,0,0,34,3,0,0,17,346,0,1,5,238,1,4,3,0,1,0,4
6480,6724,2,6.5,1,4,0,0,0,0,0,0,0,0,34,3,3,0,17,346,0,1,5,238,1,4,3,0,1,0,4
6481,6725,2,6.6,2,0,0,0,0,0,0,0,0,3,34,3,0,0,17,346,0,1,5,238,1,4,3,0,0,0,0
6482,6726,2,7.1,2,4,0,0,0,0,0,0,0,0,37,3,3,0,17,346,0,1,5,254,1,8,3,0,1,0,8
6483,6727,2,7.2,2,0,0,0,0,0,0,0,0,0,37,3,8,0,17,346,0,1,5,254,1,8,3,0,1,0,0
6484,6728,2,7.3,2,4,0,0,0,0,0,0,0,0,37,3,3,0,17,346,0,1,5,254,1,8,3,0,1,0,8
6485,6729,2,7.4,2,0,1,0,0,0,0,0,0,4,37,3,0,0,17,346,0,1,5,254,1,8,3,1,0,0,0
6486,6730,2,7.5,2,2,0,0,0,0,0,0,0,0,41,3,3,0,17,346,0,1,5,254,1,8,3,0,1,0,4
6487,6731,2,7.6,1,0,0,0,0,0,0,0,0,0,41,3,3,0,17,346,0,1,5,254,1,8,3,0,1,0,0
6488,6732,2,8.1,2,0,0,0,0,0,0,0,0,1,41,3,0,0,17,125,2,1,7,192,1,18,3,0,1,0,0
6489,6733,2,8.2,2,2,0,0,0,0,0,0,0,0,42,3,1,0,17,346,0,1,5,192,1,18,3,0,1,0,4
6490,6734,2,8.3,2,0,0,0,0,0,0,0,0,2,42,3,18,0,17,346,0,1,5,192,1,18,3,0,0,0,0
6491,6735,2,8.4,1,4,0,1,0,0,0,0,0,6,44,3,11,0,17,346,0,1,5,192,1,18,3,1,0,0,4
6492,6736,2,8.5,1,2,0,0,0,0,0,0,0,0,50,3,3,0,17,346,0,1,5,192,1,18,3,0,1,0,2
6493,6737,2,8.6,1,2,0,0,0,0,0,0,0,0,50,3,3,0,17,346,0,1,5,192,1,18,3,0,1,0,2
6494,6738,1,0.1,0,2,0,0,0,0,0,0,0,0,0,0,4,2,17,241,5,1,9,206,1,0,3,0,1,0,0
6495,6739,1,0.2,1,2,0,0,0,0,0,0,0,0,0,0,3,2,17,241,5,1,9,206,1,0,3,0,1,0,2
6496,6740,1,0.3,1,2,0,0,0,0,0,0,0,0,0,0,3,2,17,241,5,1,9,206,1,0,3,0,1,0,2
6497,6741,1,0.4,1,2,0,0,0,0,0,0,0,0,0,0,8,2,17,241,5,1,9,206,1,0,3,0,1,0,2
6498,6742,1,0.5,2,2,0,0,0,0,0,0,0,0,0,0,12,2,17,241,5,1,9,206,1,0,3,0,1,0,4
6499,6743,1,0.6,1,2,0,0,0,0,0,0,0,0,0,0,3,2,17,241,5,1,9,206,1,0,3,0,1,0,2
6500,6744,1,9.1,2,0,0,0,0,0,0,0,0,1,50,0,12,2,17,54,2,1,1,115,1,12,2,0,1,0,0
6501,6745,1,9.2,2,1,0,0,0,0,0,0,0,1,51,0,17,2,17,241,5,1,9,115,1,12,2,0,1,0,2
6502,6746,1,9.3,1,2,1,0,0,0,0,0,0,4,52,0,8,2,17,54,2,1,1,115,1,12,2,1,0,0,2
6503,6747,1,9.4,1,0,0,0,0,0,0,0,0,1,56,0,8,2,17,54,2,1,1,115,1,12,2,0,1,0,0
6504,6748,1,9.5,2,2,0,0,0,0,0,0,0,1,57,0,16,2,17,241,5,1,9,115,1,12,2,0,1,0,4
6505,6749,1,9.6,2,2,0,0,0,0,0,0,0,1,58,0,1,2,17,54,2,1,1,115,1,12,2,0,1,0,4
6506,6750,1,10.1,2,3,0,0,0,0,0,0,0,1,59,0,11,2,17,54,2,1,1,38,1,13,3,0,1,0,6
6507,6751,1,10.2,1,2,1,0,0,0,0,0,0,4,60,0,4,2,17,241,5,1,9,38,1,13,3,1,0,0,2
6508,6752,1,10.3,2,2,0,0,0,0,0,0,0,1,64,0,19,2,17,241,5,1,9,38,1,13,3,0,1,0,4
6509,6753,1,10.4,2,2,0,0,0,0,0,0,0,1,65,0,4,2,17,54,2,1,1,38,1,13,3,0,1,0,4
6510,6754,1,10.5,2,0,0,0,0,0,0,0,0,1,66,0,4,2,17,241,5,1,9,38,1,13,3,0,1,0,0
6511,6755,1,10.6,2,4,1,0,0,0,0,0,0,4,67,0,1,2,17,54,2,1,1,38,1,13,3,1,0,0,8
6512,6756,1,11.1,2,2,0,1,0,0,0,0,0,6,71,0,16,2,17,241,5,1,9,206,1,0,3,1,0,0,4
6513,6757,1,11.2,2,4,0,0,0,0,1,0,0,1,77,0,11,2,17,241,5,1,9,206,1,0,3,0,1,0,8
6514,6758,1,11.3,2,4,0,0,0,0,0,0,0,2,78,0,4,2,17,54,2,1,1,206,1,0,3,0,0,0,8
6515,6759,1,11.4,2,2,1,0,0,0,0,0,0,4,80,0,8,2,17,54,2,1,1,206,1,0,3,1,0,0,4
6516,6760,1,11.5,2,0,0,0,0,0,0,0,0,1,84,0,8,2,17,54,2,1,1,206,1,0,3,0,1,0,0
6517,6761,1,11.6,1,2,1,0,0,0,0,0,0,4,85,0,4,2,17,241,5,1,9,206,1,0,3,1,0,0,2
6518,6762,1,12.1,1,1,0,0,0,0,0,0,0,2,89,0,8,2,17,54,2,1,1,115,1,12,2,0,0,0,1
6519,6763,1,12.2,1,0,0,0,0,0,0,0,0,1,91,0,8,2,17,54,2,1,1,115,1,12,2,0,1,0,0
6520,6764,1,12.3,2,2,0,1,0,0,0,0,0,6,92,0,8,2,17,241,5,1,9,115,1,12,2,1,0,0,4
6521,6765,1,12.4,2,2,0,0,0,0,0,0,0,0,98,0,1,2,17,241,5,1,9,115,1,12,2,0,1,0,4
6522,6766,1,12.5,2,0,0,0,0,0,1,0,0,1,98,0,21,2,17,241,5,1,9,115,1,12,2,0,1,0,0
6523,6767,1,12.6,2,0,0,0,0,0,0,0,0,2,99,0,8,2,17,54,2,1,1,115,1,12,2,0,0,0,0
6524,6768,1,13.1,2,4,0,0,0,0,0,0,0,1,101,0,11,2,17,241,5,1,9,114,1,1,0,0,1,0,8
6525,6769,1,13.2,2,2,0,0,0,0,0,0,0,1,102,0,8,2,17,54,2,1,1,114,1,1,0,0,1,0,4
6526,6770,1,13.3,2,4,0,0,0,0,0,0,0,1,103,0,11,2,17,241,5,1,9,114,1,1,0,0,1,0,8
6527,6771,1,13.4,2,2,0,0,0,0,0,0,0,3,104,0,4,2,17,54,2,1,1,114,1,1,0,0,0,0,4
6528,6773,1,13.6,2,0,0,0,0,0,0,0,0,1,108,0,8,2,17,54,2,1,1,114,1,1,0,0,1,0,0
6529,6774,1,14.1,2,4,1,0,0,0,0,0,0,4,109,0,16,2,17,54,2,1,1,69,1,13,0,1,0,0,8
6530,6775,1,14.2,2,4,0,0,1,0,0,0,0,0,113,0,11,2,17,54,2,1,1,69,1,13,0,0,1,0,8
6531,6776,1,14.3,2,0,0,0,0,0,0,0,0,1,113,1,8,2,17,108,2,0,6,69,1,13,0,0,1,0,0
6532,6777,1,14.4,2,2,0,0,0,0,0,0,0,2,114,1,4,2,17,241,5,1,9,69,1,13,0,0,0,0,4
6533,6778,1,14.5,4,4,0,0,0,0,0,0,0,1,116,1,1,2,17,241,5,1,9,69,1,13,0,0,1,0,16
6534,6779,1,14.6,1,4,0,0,0,0,0,0,0,1,117,1,19,2,17,108,2,0,6,69,1,13,0,0,1,0,4
6535,6780,1,15.1,1,5,0,0,0,0,0,0,0,1,118,1,8,2,17,108,2,0,6,114,1,1,0,0,1,0,5
6536,6781,1,15.2,2,2,0,0,0,0,1,0,0,1,119,1,11,2,17,241,5,1,9,114,1,1,0,0,1,0,4
6537,6782,1,15.3,2,3,0,0,0,0,0,0,0,2,120,1,11,2,17,108,2,0,6,114,1,1,0,0,0,0,6
6538,6783,1,15.4,1,2,0,0,1,0,0,0,0,0,122,1,12,2,17,108,2,0,6,114,1,1,0,0,1,0,2
6539,6784,1,15.5,4,2,1,0,0,0,0,0,0,4,122,2,1,2,17,234,2,1,0,114,1,1,0,1,0,0,8
6540,6785,1,15.6,2,2,0,0,0,0,0,0,0,1,126,2,2,2,17,234,2,1,0,114,1,1,0,0,1,0,4
6541,6786,1,16.1,0,2,0,0,0,0,0,0,0,0,127,2,3,2,17,234,2,1,0,113,2,4,4,0,1,1,0
6542,6787,1,16.2,0,2,0,0,0,0,0,0,0,2,127,2,4,2,17,234,2,1,0,113,2,4,4,0,0,1,0
6543,6789,1,16.4,2,2,1,0,0,0,0,0,0,4,133,2,19,2,17,234,2,1,0,113,2,4,4,1,0,1,4
6544,6790,1,16.5,1,0,0,0,0,0,0,0,0,0,137,2,4,2,17,234,2,1,0,113,2,4,4,0,1,1,0
6545,6791,1,16.6,2,3,0,0,0,0,0,0,0,1,137,2,11,2,17,234,2,1,0,113,2,4,4,0,1,1,6
6546,6793,1,17.2,4,0,1,0,0,0,0,0,0,4,142,2,0,2,17,234,2,1,0,206,1,0,3,1,0,1,0
6547,6794,1,17.3,4,0,0,0,0,0,0,0,0,2,146,2,0,2,17,234,2,1,0,206,1,0,3,0,0,1,0
6548,6795,1,17.4,2,2,0,0,0,0,0,0,0,2,148,2,1,2,17,234,2,1,0,206,1,0,3,0,0,1,4
6549,6796,1,17.5,4,1,0,0,0,0,0,0,0,1,150,2,19,2,17,234,2,1,0,206,1,0,3,0,1,1,4
6550,6797,1,17.6,2,1,1,0,0,0,0,0,0,4,151,2,21,2,17,241,5,1,9,206,1,0,3,1,0,1,2
6551,6798,1,18.1,4,1,0,0,0,0,0,0,0,2,155,2,0,2,17,234,2,1,0,69,1,13,0,0,0,1,4
6552,6799,1,18.2,1,5,0,0,0,0,0,0,0,0,157,2,8,2,17,234,2,1,0,69,1,13,0,0,1,1,5
6553,6800,1,18.3,4,2,0,0,0,0,0,0,0,1,157,2,16,2,17,234,2,1,0,69,1,13,0,0,1,1,8
6554,6801,1,18.4,1,1,0,1,0,0,0,0,0,6,158,2,11,2,17,241,5,1,9,69,1,13,0,1,0,1,1
6555,6802,1,18.5,4,2,0,0,0,0,0,0,0,0,164,2,1,2,17,241,5,1,9,69,1,13,0,0,1,1,8
6556,6803,1,18.6,1,1,0,0,0,0,0,0,0,1,164,2,20,2,17,241,5,1,9,69,1,13,0,0,1,1,1
6557,6804,1,1.1,2,4,0,0,0,0,0,0,0,0,0,0,0,2,17,54,2,1,1,69,1,13,0,0,1,0,8
6558,6805,1,1.2,1,0,0,0,0,0,0,0,0,3,0,0,4,2,17,54,2,1,1,69,1,13,0,0,0,0,0
6559,6806,1,1.3,2,4,0,0,0,0,0,0,0,0,3,0,3,2,17,241,5,1,9,69,1,13,0,0,1,0,8
6560,6807,1,1.4,2,2,0,0,0,0,0,0,0,1,3,0,4,2,17,241,5,1,9,69,1,13,0,0,1,0,4
6561,6808,1,1.5,2,2,0,0,0,0,0,0,0,0,4,0,19,2,17,54,2,1,1,69,1,13,0,0,1,0,4
6562,6809,1,1.6,2,0,0,0,0,0,0,0,0,0,4,0,0,2,17,54,2,1,1,69,1,13,0,0,1,0,0
6563,6810,1,2.1,1,4,0,0,0,0,0,0,0,0,4,0,1,2,17,241,5,1,9,206,1,0,3,0,1,0,4
6564,6811,1,2.2,1,0,0,0,0,0,0,0,0,0,4,0,4,2,17,241,5,1,9,206,1,0,3,0,1,0,0
6565,6812,1,2.3,1,2,0,0,0,0,0,0,0,1,4,0,8,2,17,241,5,1,9,206,1,0,3,0,1,0,2
6566,6813,1,2.4,1,4,0,0,0,0,0,0,0,0,5,0,19,2,17,54,2,1,1,206,1,0,3,0,1,0,4
6567,6814,1,2.5,1,0,0,0,0,0,0,0,0,0,5,0,8,2,17,54,2,1,1,206,1,0,3,0,1,0,0
6568,6815,1,2.6,1,4,0,0,0,0,0,0,0,1,5,0,1,2,17,54,2,1,1,206,1,0,3,0,1,0,4
6569,6816,1,19.1,1,2,1,0,0,0,0,0,0,4,165,2,8,2,17,241,5,1,9,113,2,4,4,1,0,1,2
6570,6817,1,19.2,1,1,0,1,0,0,0,0,0,6,169,2,21,2,17,241,5,1,9,113,2,4,4,1,0,1,1
6571,6818,1,19.3,2,3,1,0,0,0,0,0,0,4,175,2,22,2,17,241,5,1,9,113,2,4,4,1,0,1,6
6572,6819,1,19.4,2,2,1,0,0,0,0,0,0,4,179,2,1,2,17,241,5,1,9,113,2,4,4,1,0,1,4
6573,6820,1,19.5,2,4,1,0,0,0,0,0,0,4,183,2,1,2,17,241,5,1,9,113,2,4,4,1,0,1,8
6574,6821,1,19.6,4,0,0,0,0,0,0,0,0,2,187,2,0,2,17,241,5,1,9,113,2,4,4,0,0,1,0
6575,6822,1,3.1,2,4,0,0,0,0,0,0,0,2,6,0,0,2,17,54,2,1,1,69,1,13,0,0,0,0,8
6576,6823,1,3.2,2,2,0,0,0,0,0,0,0,0,8,0,8,2,17,54,2,1,1,69,1,13,0,0,1,0,4
6577,6824,1,3.3,2,4,1,0,0,0,0,0,0,4,8,0,1,2,17,54,2,1,1,69,1,13,0,1,0,0,8
6578,6825,1,3.4,2,4,0,0,0,0,0,0,0,0,12,0,11,2,17,54,2,1,1,69,1,13,0,0,1,0,8
6579,6826,1,3.5,2,2,0,0,0,0,0,0,0,0,12,0,0,2,17,54,2,1,1,69,1,13,0,0,1,0,4
6580,6827,1,3.6,2,4,0,0,0,0,0,0,0,1,12,0,4,2,17,54,2,1,1,69,1,13,0,0,1,0,8
6581,6828,1,4.1,1,4,1,0,0,0,0,0,0,4,13,0,11,2,17,54,2,1,1,113,2,4,4,1,0,0,4
6582,6829,1,4.2,1,2,0,0,0,0,0,0,0,0,17,0,3,2,17,54,2,1,1,113,2,4,4,0,1,0,2
6583,6830,1,4.3,0,2,0,0,0,0,0,0,0,1,17,0,12,2,17,54,2,1,1,113,2,4,4,0,1,0,0
6584,6831,1,4.4,0,0,0,0,0,0,0,0,0,0,18,0,16,2,17,241,5,1,9,113,2,4,4,0,1,0,0
6585,6832,1,4.5,0,0,1,0,0,0,0,0,0,4,18,0,4,2,17,241,5,1,9,113,2,4,4,1,0,0,0
6586,6833,1,4.6,1,2,0,0,0,0,0,0,0,1,22,0,12,2,17,241,5,1,9,113,2,4,4,0,1,0,2
6587,6834,1,5.1,1,2,0,0,0,0,0,0,0,0,23,0,8,2,17,241,5,1,9,114,1,1,0,0,1,0,2
6588,6835,1,5.2,1,4,0,0,0,0,0,0,0,0,23,0,11,2,17,241,5,1,9,114,1,1,0,0,1,0,4
6589,6836,1,5.3,2,0,0,0,0,0,0,0,0,1,23,0,8,2,17,241,5,1,9,114,1,1,0,0,1,0,0
6590,6837,1,5.4,2,2,1,0,0,0,0,0,0,4,24,0,1,2,17,54,2,1,1,114,1,1,0,1,0,0,4
6591,6838,1,5.5,2,2,0,0,0,0,0,0,0,0,28,0,3,2,17,54,2,1,1,114,1,1,0,0,1,0,4
6592,6839,1,5.6,2,4,0,0,0,0,0,0,0,1,28,0,1,2,17,54,2,1,1,114,1,1,0,0,1,0,8
6593,6840,1,6.1,2,4,0,0,0,0,0,0,0,1,29,0,4,2,17,54,2,1,1,38,1,13,3,0,1,0,8
6594,6841,1,6.2,2,3,0,0,0,0,0,0,0,0,30,0,11,2,17,241,5,1,9,38,1,13,3,0,1,0,6
6595,6842,1,6.3,2,2,0,0,0,0,0,0,0,1,30,0,4,2,17,241,5,1,9,38,1,13,3,0,1,0,4
6596,6843,1,6.4,2,4,0,0,0,0,0,0,0,2,31,0,11,2,17,54,2,1,1,38,1,13,3,0,0,0,8
6597,6844,1,6.5,1,4,0,0,0,0,0,0,0,1,33,0,11,2,17,54,2,1,1,38,1,13,3,0,1,0,4
6598,6845,1,6.6,2,4,0,0,0,0,0,0,0,2,34,0,11,2,17,241,5,1,9,38,1,13,3,0,0,0,8
6599,6846,1,7.1,2,2,0,0,0,0,0,0,0,2,36,0,1,2,17,54,2,1,1,114,1,1,0,0,0,0,4
6600,6847,1,7.2,2,2,0,0,0,0,0,0,0,1,38,0,1,2,17,54,2,1,1,114,1,1,0,0,1,0,4
6601,6848,1,7.3,2,0,0,0,0,0,0,0,0,1,39,0,8,2,17,241,5,1,9,114,1,1,0,0,1,0,0
6602,6849,1,7.4,2,4,0,0,0,0,0,0,0,2,40,0,1,2,17,54,2,1,1,114,1,1,0,0,0,0,8
6603,6850,1,7.5,1,0,0,0,0,0,0,0,0,2,42,0,4,2,17,54,2,1,1,114,1,1,0,0,0,0,0
6604,6851,1,7.6,2,4,0,0,0,0,0,0,0,1,44,0,11,2,17,54,2,1,1,114,1,1,0,0,1,0,8
6605,6852,1,8.1,2,4,0,0,0,0,0,0,0,1,45,0,11,2,17,54,2,1,1,113,2,4,4,0,1,0,8
6606,6853,1,8.2,2,3,0,0,0,0,0,0,0,1,46,0,16,2,17,241,5,1,9,113,2,4,4,0,1,0,6
6607,6854,1,8.3,1,2,0,0,0,0,0,0,0,1,47,0,4,2,17,54,2,1,1,113,2,4,4,0,1,0,2
6608,6855,1,8.4,2,0,0,0,0,0,0,0,0,1,48,0,8,2,17,241,5,1,9,113,2,4,4,0,1,0,0
6609,6856,1,8.5,2,2,0,0,0,0,0,0,0,0,49,0,2,2,17,54,2,1,1,113,2,4,4,0,1,0,4
6610,6857,1,8.6,1,2,0,0,0,0,0,0,0,1,49,0,8,2,17,54,2,1,1,113,2,4,4,0,1,0,2
6611,6858,2,0.1,2,2,0,0,0,0,0,0,0,0,0,0,12,2,17,312,2,1,1,231,1,0,3,0,1,0,4
6612,6859,2,0.2,2,5,0,0,0,0,0,0,0,0,0,0,3,2,17,312,2,1,1,231,1,0,3,0,1,0,10
6613,6860,2,0.3,1,0,0,0,0,0,0,0,0,2,0,0,4,2,17,312,2,1,1,231,1,0,3,0,0,0,0
6614,6861,2,0.4,2,0,0,0,0,0,0,0,0,0,2,0,4,2,17,312,2,1,1,231,1,0,3,0,1,0,0
6615,6862,2,0.5,1,2,0,0,0,0,0,0,0,1,2,0,12,2,17,312,2,1,1,231,1,0,3,0,1,0,2
6616,6863,2,0.6,2,4,1,0,0,0,0,0,0,4,3,0,4,2,17,203,2,0,4,231,1,0,3,1,0,0,8
6617,6864,2,9.1,2,1,0,0,0,0,0,0,0,1,56,2,11,2,17,212,0,1,0,230,2,6,0,0,1,0,2
6618,6865,2,9.2,1,1,0,0,0,0,0,0,0,1,57,2,20,2,17,67,2,1,7,230,2,6,0,0,1,0,1
6619,6866,2,9.3,2,2,0,0,0,0,0,0,0,2,58,2,8,2,17,212,0,1,0,230,2,6,0,0,0,0,4
6620,6867,2,9.4,1,2,0,0,0,0,0,0,0,0,60,2,19,2,17,212,0,1,0,230,2,6,0,0,1,0,2
6621,6868,2,9.5,2,2,0,1,0,0,0,0,0,6,60,2,20,2,17,212,0,1,0,230,2,6,0,1,0,0,4
6622,6869,2,9.6,1,0,1,0,0,0,0,0,0,4,66,2,17,2,17,212,0,1,0,230,2,6,0,1,0,0,0
6623,6870,2,10.1,2,2,0,0,0,0,0,0,0,0,70,2,0,2,17,67,2,1,7,98,1,8,3,0,1,0,4
6624,6871,2,10.2,2,3,0,0,0,0,0,0,0,0,70,2,6,2,17,67,2,1,7,98,1,8,3,0,1,0,6
6625,6872,2,10.3,2,4,0,0,0,0,0,0,0,0,70,2,0,2,17,67,2,1,7,98,1,8,3,0,1,0,8
6626,6873,2,10.4,2,2,0,0,0,0,0,0,0,0,70,2,0,2,17,67,2,1,7,98,1,8,3,0,1,0,4
6627,6874,2,10.5,2,2,0,0,0,0,0,0,0,0,70,2,12,2,17,67,2,1,7,98,1,8,3,0,1,0,4
6628,6875,2,10.6,2,4,0,0,0,0,0,0,0,1,70,2,1,2,17,67,2,1,7,98,1,8,3,0,1,0,8
6629,6876,2,11.1,2,2,0,0,0,0,0,0,0,1,71,2,1,2,17,67,2,1,7,230,2,6,0,0,1,0,4
6630,6877,2,11.2,2,4,0,0,0,0,0,0,0,0,72,2,1,2,17,212,0,1,0,230,2,6,0,0,1,0,8
